complex_name,compound_group,smiles,experimental_pKD,covalent,fragment_screen,pb_valid_prepared,pb_valid_ref,suspected_artefact,sucos_shape,pocket_qcov,sucos_shape_pocket_qcov
A71EV2A-x4883a,x4883a_x4883b,CSc1ncccc1NC(=O)N1CCC[C@H](C(N)=O)C1,4.221,False,False,True,True,False,47.2466,92,43.4668
A71EV2A-x4883b,x4883a_x4883b,CSc1ncccc1NC(=O)N1CCC[C@H](C(N)=O)C1,4.221,False,False,True,True,False,47.2065,95.6522,45.1541
A71EV2A-x4885a,x4885a_x4885b,CSc1ccccc1CC(=O)N1C[C@@H](C)C[C@H](C(N)=O)C1,4.1316,False,False,True,True,False,45.4474,92,41.8116
A71EV2A-x4885b,x4885a_x4885b,CSc1ccccc1CC(=O)N1C[C@@H](C)C[C@H](C(N)=O)C1,4.1316,False,False,True,True,False,42.6219,92,39.2122
A71EV2A-x4894a,x4894a_x4940a,CSc1ccccc1CC(=O)N1CCC[C@](O)(C(N)=O)C1,3.956,False,False,True,True,False,47.4933,92,43.6938
A71EV2A-x4895a,x4895a_x4895b,C[C@H](C(=O)N1CCC[C@H](C(N)=O)C1)c1nc(F)ccc1Cl,4.2774,False,False,True,True,False,44.9731,90.9091,40.8846
A71EV2A-x4895b,x4895a_x4895b,C[C@H](C(=O)N1CCC[C@H](C(N)=O)C1)c1nc(F)ccc1Cl,4.2774,False,False,True,True,False,44.7067,91.6667,40.9812
A71EV2A-x4899a,x4899a_x4899b,COc1ncccc1NS(=O)(=O)N1CCC[C@H](C(N)=O)C1,4.6012,False,False,True,True,False,41.0545,92,37.7701
A71EV2A-x4899b,x4899a_x4899b,COc1ncccc1NS(=O)(=O)N1CCC[C@H](C(N)=O)C1,4.6012,False,False,True,True,False,41.1848,95.8333,39.4688
A71EV2A-x4903a,x4829a_x4829b_x4903a_x4903b,COc1ccc(Cl)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,5.2628,False,False,True,True,False,40.474,92,37.2361
A71EV2A-x4903b,x4829a_x4829b_x4903a_x4903b,COc1ccc(Cl)cc1OC(=O)N1CCC[C@H](C(N)=O)C1,5.2628,False,False,True,True,False,42.0878,92.3077,38.8503
A71EV2A-x4908a,x4908a,NC(=O)[C@H]1CCCN(C(=O)Cc2cccc3ccoc23)C1,,False,False,True,True,False,45.1697,95.6522,43.2058
A71EV2A-x4914a,x4914a,CSc1cccnc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.0974,False,False,True,True,False,41.137,92,37.846
A71EV2A-x4918a,x4918a,CSc1ncccc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.0727,False,False,True,True,False,44.0342,95.8333,42.1994
A71EV2A-x4921a,x4921a,NC(=O)[C@H]1CCC(=O)N(Cc2cccc(Cl)c2)C1,,False,False,True,True,False,48.2049,96,46.2767
A71EV2A-x4922a,x4922a,CSc1ccccc1N1C[C@@H](C(N)=O)CCC1=O,4.6021,False,False,True,True,False,46.0171,95.4545,43.9254
A71EV2A-x4924a,x4924a,NC(=O)[C@H]1CCC(=O)N(Cc2cccc(F)c2)C1,4.2552,False,False,True,True,False,41.1635,95.6522,39.3738
A71EV2A-x4926a,x4926a,Cc1nc2c(CN3C[C@@H](C(N)=O)CCC3=O)c(F)ccc2[nH]1,,False,False,True,True,False,41.4428,92,38.1274
A71EV2A-x4928a,x4928a,Cc1cccc(CN2C[C@@H](C(N)=O)CCC2=O)c1,,False,False,True,True,False,42.8072,92.5926,39.6363
A71EV2A-x4934a,x4934a,NC(=O)[C@H]1CCC(=O)N(Cc2ccccc2-c2cccnc2)C1,,False,False,True,True,False,36.2389,91.3043,33.0877
A71EV2A-x4963a,x4963a_x4963b,COC[C@]12C[C@](C(N)=O)(CN1C(=O)Cc1ccccc1OC)C2,4.0287,False,False,True,True,False,39.4138,91.6667,36.1293
A71EV2A-x4963b,x4963a_x4963b,COC[C@]12C[C@](C(N)=O)(CN1C(=O)Cc1ccccc1OC)C2,4.0287,False,False,True,True,False,39.3837,95.8333,37.7427
A71EV2A-x4967a,x4967a_x4967b_x4967c,COc1ccncc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2CCCC[C@H]21,,False,False,True,True,False,37.6105,92.3077,34.7174
A71EV2A-x4967b,x4967a_x4967b_x4967c,COc1ccncc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2CCCC[C@H]21,,False,False,True,True,False,37.4437,95.8333,35.8836
A71EV2A-x4967c,x4967a_x4967b_x4967c,COc1ccncc1CC(=O)N1C[C@@H](C(N)=O)C[C@@H]2CCCC[C@H]21,,False,False,True,True,False,41.0359,66.6667,27.3573
A71EV2A-x4974a,x4974a,Cn1ncc2ccc(CN3C[C@H](C(N)=O)CCC3=O)cc21,4.0267,False,False,True,True,False,40.4063,96.1538,38.8522
A71EV2A-x4977a,x4977a_x4977b,CSc1ccc2ncccc2c1NC(=O)N1CCC[C@H](C(N)=O)C1,6.1289,False,False,True,True,False,37.9494,91.6667,34.7869
A71EV2A-x4977b,x4977a_x4977b,CSc1ccc2ncccc2c1NC(=O)N1CCC[C@H](C(N)=O)C1,6.1289,False,False,True,True,False,38.057,91.6667,34.8856
A71EV2A-x4979a,x4979a_x4979b,NC(=O)[C@H]1CCCN(C(=O)Cc2ncncc2Cl)C1,4.0367,False,False,True,True,False,46.1025,91.3043,42.0936
A71EV2A-x4979b,x4979a_x4979b,NC(=O)[C@H]1CCCN(C(=O)Cc2ncncc2Cl)C1,4.0367,False,False,True,True,False,45.9167,95.4545,43.8296
A71EV2A-x4980a,x4839a_x4980a,Cn1ncc2ccc(CN3C[C@@H](C(N)=O)CCC3=O)cc21,,False,False,True,True,False,41.6954,96.1538,40.0918
A71EV2A-x4986a,x4986a_x4986b,CSc1ccc(N2CCCC2=O)cc1NC(=O)N1CCC[C@H](C(N)=O)C1,5.0623,False,False,True,True,False,37.1054,92,34.137
A71EV2A-x4986b,x4986a_x4986b,CSc1ccc(N2CCCC2=O)cc1NC(=O)N1CCC[C@H](C(N)=O)C1,5.0623,False,False,True,False,False,37.7385,92,34.7194
A71EV2A-x4935a,x4935a,CSc1cscc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.0735,False,False,True,True,False,45.606,96,43.7818
A71EV2A-x4940a,x4894a_x4940a,CSc1ccccc1CC(=O)N1CCC[C@](O)(C(N)=O)C1,3.956,False,False,True,True,False,47.4501,92,43.6541
A71EV2A-x4943a,x4943a_x4943b,NC(=O)[C@H]1CCCN(C(=O)[C@H]2CCSc3ccccc32)C1,4.8268,False,False,True,True,False,48.281,91.6667,44.2576
A71EV2A-x4943b,x4943a_x4943b,NC(=O)[C@H]1CCCN(C(=O)[C@H]2CCSc3ccccc32)C1,4.8268,False,False,True,True,False,48.0315,92,44.189
A71EV2A-x4947a,x4947a,CSc1ccccc1CC(=O)N1C[C@@H]2C[C@]2(C(N)=O)C1,,False,False,True,True,False,42.6354,92.3077,39.3558
A71EV2A-x4949a,x4949a,CSc1cc2c(cc1NC(=O)N1CCC[C@H](C(N)=O)C1)CCC(=O)N2,,False,False,True,False,False,35.0988,88.4615,31.0489
A71EV2A-x4954a,x4954a,CCc1ccsc1CN1C[C@@H](C(N)=O)CCC1=O,4.6687,False,False,True,True,False,53.7409,95.6522,51.4043
A71EV2A-x4959a,x4959a_x4959b,NC(=O)[C@H]1CCCN(C(=O)Nc2ccccc2SC2CC2)C1,,False,False,True,True,False,44.4351,90.9091,40.3956
A71EV2A-x4959b,x4959a_x4959b,NC(=O)[C@H]1CCCN(C(=O)Nc2ccccc2SC2CC2)C1,,False,False,True,True,False,43.4525,91.3043,39.674
A71EV2A-x4992a,x4992a,Cn1cc(CC(=O)N2C[C@@H](C(N)=O)C[C@H]3C[C@H]32)cn1,4.608,False,False,True,True,False,44.7179,95.8333,42.8547
A71EV2A-x4994a,x4994a,Cn1nc(CC(=O)N2CC(C(N)=O)C2)c2ccccc21,4.6108,False,False,True,True,False,47.6058,88.4615,42.1128
A71EV2A-x4998a,x4998a_x4998b,CSc1cscc1CC(=O)N1CC(C(N)=O)C1,,False,False,True,True,False,43.6473,92,40.1555
A71EV2A-x4998b,x4998a_x4998b,CSc1cscc1CC(=O)N1CC(C(N)=O)C1,,False,False,True,True,False,45.7134,92,42.0564
A71EV2A-x5015a,x5015a_x5015b,C=Cc1cccc(CC(=O)N2CCC[C@H](C(N)=O)C2)n1,5.0991,False,False,True,True,False,48.0537,78.2609,37.6072
A71EV2A-x5015b,x5015a_x5015b,C=Cc1cccc(CC(=O)N2CCC[C@H](C(N)=O)C2)n1,5.0991,False,False,True,True,False,48.0121,78.2609,37.5747
A71EV2A-x5016a,x5016a,C=Cc1ncccc1CC(=O)N1CCC[C@H](C(N)=O)C1,,False,False,True,True,False,46.7135,95.6522,44.6825
A71EV2A-x5022a,x5022a_x5022b,CSc1nc2c(cc1NC(=O)N1CCC[C@H](C(N)=O)C1)CCCC2,4.2175,False,False,True,True,False,39.8466,91.6667,36.5261
A71EV2A-x5022b,x5022a_x5022b,CSc1nc2c(cc1NC(=O)N1CCC[C@H](C(N)=O)C1)CCCC2,4.2175,False,False,True,True,False,42.6223,82.6087,35.2097
A71EV2A-x5028a,x5028a,CSc1ccccc1CC(=O)N1CC[C@H](CC(N)=O)C1,,False,False,True,True,False,46.6843,92,42.9496
A71EV2A-x5036a,x5036a_x5036b,COc1cccc(CN2C[C@@H](C(N)=O)CCC2=O)c1,4.6082,False,False,True,True,False,39.3252,95.8333,37.6866
A71EV2A-x5036b,x5036a_x5036b,COc1cccc(CN2C[C@@H](C(N)=O)CCC2=O)c1,4.6082,False,False,True,True,False,39.4149,91.6667,36.1303
A71EV2A-x5039a,x5039a_x5039b,CSc1ncncc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.1862,False,False,True,True,False,43.3331,91.6667,39.722
A71EV2A-x5039b,x5039a_x5039b,CSc1ncncc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.1862,False,False,True,True,False,43.3673,95.8333,41.5603
A71EV2A-x5052a,x5052a,NC(=O)[C@@H]1CCC(=O)N([C@@H]2CCCc3ccccc32)C1,4.5935,False,False,True,True,False,41.0404,92,37.7572
A71EV2A-x5065a,x5065a,CSc1ccccc1CCN1C[C@@H](C(N)=O)CC1=O,,False,False,True,True,False,41.6897,92.3077,38.4828
A71EV2A-x5073a,x5073a,NC(=O)[C@H]1CCC(=O)N([C@@H]2CCCc3ccccc32)C1,,False,False,True,True,False,48.0579,95.4545,45.8735
A71EV2A-x5079a,x5079a_x5079b,NC(=O)[C@H]1CCCN(C(=O)Cc2cccnc2Cl)C1,3.4369,False,False,True,True,False,43.4358,91.3043,39.6588
A71EV2A-x5079b,x5079a_x5079b,NC(=O)[C@H]1CCCN(C(=O)Cc2cccnc2Cl)C1,3.4369,False,False,True,True,False,43.4838,95.6522,41.5932
A71EV2A-x5081a,x5081a_x5081b,NC(=O)[C@H]1CCCN(C(=O)Cc2cncnc2Cl)C1,4.0376,False,False,True,True,False,42.656,91.3043,38.9467
A71EV2A-x5081b,x5081a_x5081b,NC(=O)[C@H]1CCCN(C(=O)Cc2cncnc2Cl)C1,4.0376,False,False,True,True,False,42.3238,95.6522,40.4837
A71EV2A-x5082a,x5082a_x5082b,N#Cc1cccc(CC(=O)N2CCC[C@H](C(N)=O)C2)n1,4.6252,False,False,True,True,False,39.5377,95.6522,37.8187
A71EV2A-x5082b,x5082a_x5082b,N#Cc1cccc(CC(=O)N2CCC[C@H](C(N)=O)C2)n1,4.6252,False,False,True,True,False,43.4684,95.8333,41.6572
A71EV2A-x5090a,x5090a_x5150a,Cn1cc(NS(=O)(=O)N2CCC[C@H](C(N)=O)C2)cn1,5.7381,False,False,True,True,False,43.0632,96,41.3406
A71EV2A-x5091a,x5091a,Cc1cccc(N(C)C(=O)N2CC[C@H](C(N)=O)C2)c1,,False,False,True,True,False,43.9753,96.1538,42.2839
A71EV2A-x5104a,x5104a_x5200a_x5268a,CSc1ccccc1CC(=O)N1C[C@H](C)C[C@H](C(N)=O)C1,,False,False,True,True,False,40.1128,88.8889,35.6558
A71EV2A-x5106a,x5106a_x5258a,Cn1ccnc1[C@@H](c1ccccc1)N1C[C@@H](C(N)=O)CC1=O,4.6498,False,False,True,True,False,38.8036,95.6522,37.1165
A71EV2A-x5150a,x5090a_x5150a,Cn1cc(NS(=O)(=O)N2CCC[C@H](C(N)=O)C2)cn1,5.7381,False,False,True,True,False,40.4207,96,38.8038
A71EV2A-x5151a,x5151a,NC(=O)[C@H]1CCCN(C(=O)Cc2cccc3c2SCC3)C1,3.5518,False,False,True,True,False,46.4797,95.6522,44.4589
A71EV2A-x5171a,x5171a_x5171b,CSc1ccccc1CC(=O)N1C[C@H](C(N)=O)C[C@H](C(N)=O)C1,5.2072,False,False,True,True,False,42.4931,92.5926,39.3454
A71EV2A-x5171b,x5171a_x5171b,CSc1ccccc1CC(=O)N1C[C@H](C(N)=O)C[C@H](C(N)=O)C1,5.2072,False,False,True,True,False,42.462,96.1538,40.8288
A71EV2A-x5177a,x5177a,CSc1ccccc1CC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,5.6765,False,False,True,True,False,43.9225,92,40.4087
A71EV2A-x5182a,x5182a,CSc1ccncc1NS(=O)(=O)N1CCC[C@H](C(N)=O)C1,4.8818,False,False,True,True,False,46.7522,92.5926,43.2891
A71EV2A-x5200a,x5104a_x5200a_x5268a,CSc1ccccc1CC(=O)N1C[C@H](C)C[C@H](C(N)=O)C1,4.4941,False,False,True,True,False,44.6769,96,42.8898
A71EV2A-x5203a,x5203a_x5203b,CSc1ccc(Br)cc1CC(=O)N1CCC[C@H](C(N)=O)CC1,4.0847,False,False,True,True,False,44.8205,92.3077,41.3727
A71EV2A-x5203b,x5203a_x5203b,CSc1ccc(Br)cc1CC(=O)N1CCC[C@H](C(N)=O)CC1,4.0847,False,False,True,True,False,44.6464,92,41.0747
A71EV2A-x5210a,x5210a_x5210b,NC(=O)[C@H]1CCC(=O)N([C@H]2CCCc3ccccc32)C1,4.6319,False,False,True,True,False,48.5433,95.4545,46.3368
A71EV2A-x5210b,x5210a_x5210b,NC(=O)[C@H]1CCC(=O)N([C@H]2CCCc3ccccc32)C1,4.6319,False,False,True,True,False,48.3516,95.4545,46.1538
A71EV2A-x5212a,x5212a,N#Cc1ncncc1CC(=O)N1CCC[C@H](C(N)=O)C1,4.4248,False,False,True,True,False,41.9347,91.6667,38.4401
A71EV2A-x5213a,x5213a_x5213b,NC(=O)[C@H]1CCCN(C(=O)Cc2ccnc(Cl)n2)C1,4.6536,False,False,True,True,False,39.7084,95.8333,38.0539
A71EV2A-x5213b,x5213a_x5213b,NC(=O)[C@H]1CCCN(C(=O)Cc2ccnc(Cl)n2)C1,4.6536,False,False,True,True,False,41.4832,95.6522,39.6796
A71EV2A-x5219a,x5219a_x5219b,C[C@@H]1CCCC[C@H]1OC(=O)N1CCC[C@H](C(N)=O)C1,,False,False,True,True,False,50.9997,90.9091,46.3634
A71EV2A-x5219b,x5219a_x5219b,C[C@@H]1CCCC[C@H]1OC(=O)N1CCC[C@H](C(N)=O)C1,,False,False,True,True,False,50.9944,95.4545,48.6765
A71EV2A-x5221a,x5221a,NC(=O)[C@H]1CCCN(C(=O)Cc2cccc3ncsc23)C1,3.9648,False,False,True,True,False,45.0256,96,43.2246
A71EV2A-x5222a,x5222a,Cc1[nH]c2cc(C#N)ccc2c1CCN1C[C@@H](C(N)=O)CCC1=O,,False,False,True,True,False,40.7987,92.3077,37.6603
A71EV2A-x5226a,x5226a,CNC(=O)c1oc2ccccc2c1CN1C[C@@H](C(N)=O)CCC1=O,4.0273,False,False,True,True,False,46.5149,96,44.6543
A71EV2A-x5231a,x5231a,CS[C@@H]1CCCC[C@H]1OC(=O)N1CCC[C@H](C(N)=O)C1,3.5962,False,False,True,True,False,46.8861,90.9091,42.6237
A71EV2A-x5247a,x5247a_x5247b,CSc1ccc(Br)cc1CC(=O)N1C[C@H](C(N)=O)CC[C@H]1C,5.3704,False,False,True,True,False,43.252,92,39.7919
A71EV2A-x5247b,x5247a_x5247b,CSc1ccc(Br)cc1CC(=O)N1C[C@H](C(N)=O)CC[C@H]1C,5.3704,False,False,True,True,False,42.5553,92,39.1509
A71EV2A-x5249a,x5249a,CSc1cccc2c1N(C(=O)N1CCC[C@H](C(N)=O)C1)CCCO2,3.9795,False,False,True,True,False,42.7102,92,39.2934
A71EV2A-x5255a,x5255a,Cc1ccccc1CC(=O)N1C[C@H]2C[C@@](C(N)=O)(C1)C2,,False,False,True,True,False,43.9835,91.3043,40.1588
A71EV2A-x5258a,x5106a_x5258a,Cn1ccnc1[C@@H](c1ccccc1)N1C[C@@H](C(N)=O)CC1=O,,False,False,True,True,False,38.726,95.6522,37.0423
A71EV2A-x5261a,x5261a,CSc1ccc2cnccc2c1NC(=O)N1CCC[C@H](C(N)=O)C1,5.7726,False,False,True,True,False,41.8588,96,40.1844
A71EV2A-x5262a,x5262a_x5262b,CSc1ccccc1CC(=O)N1C[C@H]2C[C@]1(CC(N)=O)C2,4.0513,False,False,True,True,False,42.8753,95.2381,40.8336
A71EV2A-x5262b,x5262a_x5262b,CSc1ccccc1CC(=O)N1C[C@H]2C[C@]1(CC(N)=O)C2,4.0513,False,False,True,True,False,42.3612,95.2381,40.344
A71EV2A-x5268a,x5104a_x5200a_x5268a,CSc1ccccc1CC(=O)N1C[C@H](C)C[C@H](C(N)=O)C1,4.0066,False,False,True,True,False,44.0118,92.5926,40.7517
A71EV2A-x5276a,x5276a,CSc1ccc(C2CC2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.5277,False,False,True,True,False,41.1256,88.4615,36.3803
A71EV2A-x5277a,x5277a,NC(=O)[C@]12CN(C(=O)Cc3ccccc3Cl)C[C@H](C1)C2,4.0046,False,False,True,True,False,54.9039,75,41.1779
A71EV2A-x5278a,x5278a,COc1ccc(Cl)cc1NS(=O)(=O)N1CCC[C@H](C(N)=O)C1,3.9892,False,False,True,True,False,46.9826,92.3077,43.3685
A71EV2A-x5283a,x5283a_x5283b,CSc1ccc2scnc2c1NC(=O)N1CCC[C@H](C(N)=O)C1,5.7757,False,False,True,True,False,41.0954,92,37.8077
A71EV2A-x5283b,x5283a_x5283b,CSc1ccc2scnc2c1NC(=O)N1CCC[C@H](C(N)=O)C1,5.7757,False,False,True,True,False,41.1467,92,37.8549
A71EV2A-x5288a,x5288a_x5288b,CCCSc1cccc(OC)c1NC(=O)N1CCC[C@H](C(N)=O)C1,3.7953,False,False,True,True,False,43.6055,92,40.1171
A71EV2A-x5288b,x5288a_x5288b,CCCSc1cccc(OC)c1NC(=O)N1CCC[C@H](C(N)=O)C1,3.7953,False,False,True,True,False,44.9083,95.6522,42.9558
A71EV2A-x5289a,x5289a_x5289b,COc1cccc(SC(C)C)c1NC(=O)N1CCC[C@H](C(N)=O)C1,5.3132,False,False,True,True,False,38.7425,91.6667,35.514
A71EV2A-x5289b,x5289a_x5289b,COc1cccc(SC(C)C)c1NC(=O)N1CCC[C@H](C(N)=O)C1,5.3132,False,False,True,True,False,44.6257,95.6522,42.6854
A71EV2A-x5317a,x5317a,CNC(=O)[C@@H](c1cccc(C)c1)N1C[C@@H](C(N)=O)CC1=O,4.5969,False,False,True,True,False,41.5365,96.1538,39.9389
A71EV2A-x5339a,x5339a_x5339b,CSc1ccc(Br)cc1CC(=O)N1C[C@H](C(N)=O)CC[C@@H]1C,5.1632,False,False,True,True,False,45.8459,92,42.1783
A71EV2A-x5339b,x5339a_x5339b,CSc1ccc(Br)cc1CC(=O)N1C[C@H](C(N)=O)CC[C@@H]1C,5.1632,False,False,True,True,False,40.7549,92,37.4945
A71EV2A-x5351a,x5351a,NC(=O)[C@H]1CCCN(C(=O)OC2CCCCC2)C1,4.0423,False,False,True,True,False,50.0286,85,42.5243
A71EV2A-x5359a,x5359a_x5359b,C=Cc1ccccc1CS(=O)(=O)N1CCC[C@H](C(N)=O)C1,4.5952,False,False,True,True,False,51.5416,92,47.4182
A71EV2A-x5359b,x5359a_x5359b,C=Cc1ccccc1CS(=O)(=O)N1CCC[C@H](C(N)=O)C1,4.5952,False,False,False,False,True,52.8372,53.3333,28.1798
A71EV2A-x5366a,x5366a_x5366b,CSc1ccc(Br)cc1CC(=O)N1C[C@@H](C(N)=O)CC[C@H]1C,5.1632,False,False,True,True,False,41.7048,92.3077,38.4967
A71EV2A-x5366b,x5366a_x5366b,CSc1ccc(Br)cc1CC(=O)N1C[C@@H](C(N)=O)CC[C@H]1C,5.1632,False,False,True,True,False,38.9783,92.5926,36.091
A71EV2A-x5381a,x5381a_x5381b,CC[C@@H](c1cccc2cc[nH]c12)N1C[C@@H](C(N)=O)CCC1=O,,False,False,True,True,False,46.0869,91.6667,42.2463
A71EV2A-x5381b,x5381a_x5381b,CC[C@@H](c1cccc2cc[nH]c12)N1C[C@@H](C(N)=O)CCC1=O,,False,False,True,True,False,46.5704,92,42.8447
A71EV2A-x5383a,x5383a,CSc1ccccc1[C@@H](NC(C)=O)C(=O)N1CC[C@H](C(N)=O)C1,5.1861,False,False,True,True,False,37.0749,92.5926,34.3286
A71EV2A-x5387a,x5387a_x5387b,CSc1ccccc1CC(=O)N1C[C@@H](O)C[C@H](C(N)=O)C1,3.6609,False,False,True,True,False,39.1545,92,36.0221
A71EV2A-x5387b,x5387a_x5387b,CSc1ccccc1CC(=O)N1C[C@@H](O)C[C@H](C(N)=O)C1,3.6609,False,False,True,True,False,40.872,95.8333,39.169
A71EV2A-x5388a,x5388a,CSc1ccc(Br)cc1CC(=O)N1CC[C@](O)(C(N)=O)C1,,False,False,True,True,False,44.1201,88.8889,39.2178
A71EV2A-x5389a,x5389a,COc1cccc2c1N(C(=O)N1CCC[C@H](C(N)=O)C1)CCS2,4.296,False,False,True,True,False,44.2015,91.6667,40.518
A71EV2A-x5393a,x5393a,Cc1ccccc1CC(=O)N1CCC[C@H](C(N)=O)C1,,False,False,True,True,False,46.7008,91.6667,42.8091
A71EV2A-x5394a,x5394a_x5394b,NC(=O)[C@H]1CCCN(C(=O)Cc2ccccc2Cl)C1,,False,False,True,True,False,46.2231,91.3043,42.2037
A71EV2A-x5394b,x5394a_x5394b,NC(=O)[C@H]1CCCN(C(=O)Cc2ccccc2Cl)C1,,False,False,True,True,False,46.1005,95.6522,44.0962
A71EV2A-x5398a,x5398a,COC[C@]1(C)C[C@H](C(N)=O)CN1C(=O)Cc1cc(Br)ccc1SC,5.5101,False,False,True,True,False,42.9701,92.3077,39.6647
A71EV2A-x5401a,x5401a,NC(=O)[C@H]1CCCN(C(=O)Oc2ccccc2)C1,,False,False,True,True,False,44.2452,95,42.033
A71EV2A-x5402a,x5402a,NC(=O)[C@H]1CCCN(C(=O)Oc2ccccc2F)C1,,False,False,True,True,False,43.0483,90.9091,39.1348
A71EV2A-x5403a,x5403a,CSc1ccc(SC(C)(C)C)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.1112,False,False,True,True,False,43.9817,91.6667,40.3166
A71EV2A-x5409a,x5409a_x5409b,NC(=O)CC1CCN(C(=O)c2cccc(F)c2)CC1,4.5977,False,False,True,True,False,47.4026,92,43.6104
A71EV2A-x5409b,x5409a_x5409b,NC(=O)CC1CCN(C(=O)c2cccc(F)c2)CC1,4.5977,False,False,True,True,False,42.2993,92,38.9154
A71EV2A-x5424a,x5424a_x5424b,Cc1ccc(CC(=O)N2CCC[C@H](C(N)=O)C2)s1,4.633,False,False,True,True,False,45.4981,96,43.6782
A71EV2A-x5424b,x5424a_x5424b,Cc1ccc(CC(=O)N2CCC[C@H](C(N)=O)C2)s1,4.633,False,False,True,True,False,45.7679,95.8333,43.8609
A71EV2A-x5425a,x5425a_x5425b,NC(=O)[C@H]1CCCN(C(=O)Cc2ccsc2)C1,4.5897,False,False,True,True,False,42.899,95.4545,40.949
A71EV2A-x5425b,x5425a_x5425b,NC(=O)[C@H]1CCCN(C(=O)Cc2ccsc2)C1,4.5897,False,False,True,True,False,43.1369,95.4545,41.1761
A71EV2A-x5427a,x5427a,NC(=O)[C@H]1CCN(C(=O)Cc2c(Cl)cccc2Cl)C1,4.7545,False,False,True,True,False,46.3023,90.9091,42.093
A71EV2A-x5431a,x5431a_x5431b,NC(=O)[C@H]1CCN(C(=O)[C@@H]2SCCc3sccc32)C1,4.4301,False,False,True,True,False,44.4955,95.8333,42.6415
A71EV2A-x5431b,x5431a_x5431b,NC(=O)[C@H]1CCN(C(=O)[C@@H]2SCCc3sccc32)C1,4.4301,False,False,True,True,True,41.3726,15.3846,6.365
A71EV2A-x5448a,x5448a,N#Cc1nccc(CC(=O)N2CCC[C@H](C(N)=O)C2)n1,4.0064,False,False,True,True,False,44.8075,95.6522,42.8593
A71EV2A-x5449a,x5449a_x5449b,CSc1ccc(S(C)(=O)=O)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.6097,False,False,True,True,False,40.2329,88.4615,35.5907
A71EV2A-x5449b,x5449a_x5449b,CSc1ccc(S(C)(=O)=O)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,5.6097,False,False,True,True,False,40.2049,92.3077,37.1122
A71EV2A-x5452a,x5452a_x5452b,CSc1ccc2c(c1)[C@@H](C(=O)N1CCC[C@H](C(N)=O)C1)CCO2,,False,False,True,True,False,48.2752,92,44.4132
A71EV2A-x5452b,x5452a_x5452b,CSc1ccc2c(c1)[C@@H](C(=O)N1CCC[C@H](C(N)=O)C1)CCO2,,False,False,True,True,False,47.9928,95.6522,45.9062
A71EV2A-x5460a,x5460a,NC(=O)[C@H]1CCC(=O)N(c2cccc3ccccc23)C1,,False,False,True,True,False,41.8932,95.4545,39.9889
A71EV2A-x5461a,x5461a,CSc1ccccc1[C@@H]([NH3+])C(=O)N1CC[C@H](C(N)=O)C1,,False,False,True,True,False,39.4635,92.3077,36.4279
A71EV2A-x5462a,x5462a,Cc1cccc2cccc(N3C[C@@H](C(N)=O)CCC3=O)c12,,False,False,True,True,False,41.6839,95,39.5997
A71EV2A-x5466a,x5466a,C#Cc1ccc(C)c(OC(=O)N2CCC[C@H](C(N)=O)C2)c1,3.8964,False,False,True,True,False,41.0464,91.3043,37.4772
A71EV2A-x5475a,x5475a_x5475b,CSc1ccc2c(c1)[C@H](C(=O)N1CCC[C@H](C(N)=O)C1)CCO2,4.0605,False,False,True,True,False,38.9155,91.3043,35.5315
A71EV2A-x5475b,x5475a_x5475b,CSc1ccc2c(c1)[C@H](C(=O)N1CCC[C@H](C(N)=O)C1)CCO2,4.0605,False,False,True,True,False,38.7127,91.6667,35.4866
A71EV2A-x5479a,x5479a,Cc1ccc2cccnc2c1OC(=O)N1CCC[C@H](C(N)=O)C1,4.5975,False,False,True,True,False,45.4389,91.3043,41.4877
A71EV2A-x5482a,x5482a,Cc1cc2sccc2c(Cl)c1OC(=O)N1CCC[C@H](C(N)=O)C1,4.2151,False,False,True,True,False,44.9228,91.3043,41.0165
A71EV2A-x5488a,x5488a,COC[C@H]1CC[C@H](C(N)=O)CN1C(=O)Cc1ccccc1SC,4.0115,False,False,True,True,False,43.6157,92.5926,40.3849
A71EV2A-x5489a,x5489a_x5489b,N#Cc1ccccc1CC(=O)N1CCC[C@H](C(N)=O)C1,,False,False,True,True,False,47.5221,91.3043,43.3898
A71EV2A-x5489b,x5489a_x5489b,N#Cc1ccccc1CC(=O)N1CCC[C@H](C(N)=O)C1,,False,False,True,True,False,47.0361,95.6522,44.991
A71EV2A-x5494a,x5494a,CSc1ccc(Br)cc1CC(=O)N1CCC[C@H](C(N)=O)[C@@H]1C,4.0112,False,False,True,True,False,40.808,88,35.9111
