complex_name,official_compound_group_id,canonical_smiles,scaffold,experimental_pKD,split,split_method,seed
A71EV2A-x5594a,4d210fe16f84b415,N#Cc1ccncc1OC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Oc1cccnc1)N1CCCCC1,4.504331180271011,train,scaffold,123
A71EV2A-x5594b,4d210fe16f84b415,N#Cc1ccncc1OC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Oc1cccnc1)N1CCCCC1,4.504331180271011,train,scaffold,123
A71EV2A-x5598a,7374d8a220a59cd9,CSc1ccc(N2CCOCC2)cc1NC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Nc1cccc(N2CCOCC2)c1)N1CCCCC1,4.924868863339022,train,scaffold,123
A71EV2A-x5598b,7374d8a220a59cd9,CSc1ccc(N2CCOCC2)cc1NC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Nc1cccc(N2CCOCC2)c1)N1CCCCC1,4.924868863339022,train,scaffold,123
A71EV2A-x5599a,31342836bd87e1b9,Cc1ccc2c(c1OC(=O)N1CCC[C@H](C(N)=O)C1)CCC2,O=C(Oc1cccc2c1CCC2)N1CCCCC1,4.479326279665005,train,scaffold,123
A71EV2A-x5599b,31342836bd87e1b9,Cc1ccc2c(c1OC(=O)N1CCC[C@H](C(N)=O)C1)CCC2,O=C(Oc1cccc2c1CCC2)N1CCCCC1,4.479326279665005,train,scaffold,123
A71EV2A-x5604a,5561f4e911b75020,CSc1ccc(-n2cccn2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cccc(-n2cccn2)c1)N1CCCCC1,6.017614181634599,train,scaffold,123
A71EV2A-x5608a,96b0ffff7bec1d8c,NC(=O)[C@H]1CCC(=O)N(Cc2ccsc2)C1,O=C1CCCCN1Cc1ccsc1,3.774068781319247,train,scaffold,123
A71EV2A-x5608b,96b0ffff7bec1d8c,NC(=O)[C@H]1CCC(=O)N(Cc2ccsc2)C1,O=C1CCCCN1Cc1ccsc1,3.774068781319247,train,scaffold,123
A71EV2A-x5635a,e987c3bf4632d687,NC(=O)[C@H]1CCC(=O)N(Cc2cc(F)cnc2C(F)(F)F)C1,O=C1CCCCN1Cc1cccnc1,4.315546325758652,validation,scaffold,123
A71EV2A-x5635b,e987c3bf4632d687,NC(=O)[C@H]1CCC(=O)N(Cc2cc(F)cnc2C(F)(F)F)C1,O=C1CCCCN1Cc1cccnc1,4.315546325758652,validation,scaffold,123
A71EV2A-x5665a,cf0652fe6aa032cd,NC(=O)[C@H]1CCC(=O)N([C@@H](CC(F)(F)F)c2cc(Cl)cc(Cl)c2)C1,O=C1CCCCN1Cc1ccccc1,4.327996747928408,train,scaffold,123
A71EV2A-x5666a,bbe6c2485865838c,CSc1ncnc(N2CCc3ccsc3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCc2ccsc2C1)N1CCCCC1,5.794648268341138,train,scaffold,123
A71EV2A-x5673a,d02ac8510148d746,C[C@@H](c1cccc(Cl)c1F)N1C[C@@H](C(N)=O)CCC1=O,O=C1CCCCN1Cc1ccccc1,4.632644078973981,train,scaffold,123
A71EV2A-x5676a,6179ae341fb02e44,CC[C@@H](c1ccc(Cl)c(Cl)c1)N1C[C@@H](C(N)=O)CCC1=O,O=C1CCCCN1Cc1ccccc1,4.012372581165862,train,scaffold,123
A71EV2A-x5687a,bd9580386a90c616,CSc1cccc2c1[C@H](C(=O)N1CCC[C@H](C(N)=O)C1)CC2,O=C([C@@H]1CCc2ccccc21)N1CCCCC1,6.105065909655473,train,scaffold,123
A71EV2A-x5699a,5c741c4fc97be2f3,CC[C@@H](c1cc(F)cc(Br)c1)N1C[C@@H](C(N)=O)CCC1=O,O=C1CCCCN1Cc1ccccc1,4.7121982700697735,train,scaffold,123
A71EV2A-x5705a,bce542bb76fe2bec,NC(=O)[C@H]1CCN(C(=O)[C@@H]2CCCN2C(=O)c2cccs2)C1,O=C([C@@H]1CCCN1C(=O)c1cccs1)N1CCCC1,5.012334272309165,train,scaffold,123
A71EV2A-x5705b,bce542bb76fe2bec,NC(=O)[C@H]1CCN(C(=O)[C@@H]2CCCN2C(=O)c2cccs2)C1,O=C([C@@H]1CCCN1C(=O)c1cccs1)N1CCCC1,5.012334272309165,train,scaffold,123
A71EV2A-x5721a,a5c2be0032ccd112,Cn1ncc2ccc(CN3C[C@@H](C(N)=O)CC(C)(C)C3=O)cc21,O=C1CCCCN1Cc1ccc2cn[nH]c2c1,4.005682847330363,train,scaffold,123
A71EV2A-x5721b,a5c2be0032ccd112,Cn1ncc2ccc(CN3C[C@@H](C(N)=O)CC(C)(C)C3=O)cc21,O=C1CCCCN1Cc1ccc2cn[nH]c2c1,4.005682847330363,train,scaffold,123
A71EV2A-x5728a,4228cf7ae1dcf033,NC(=O)[C@H]1CCN(C(=O)[C@@H]2CCOc3ccc(Cl)cc32)C1,O=C([C@@H]1CCOc2ccccc21)N1CCCC1,4.437172628708407,train,scaffold,123
A71EV2A-x5744a,eab288f9f9565c58,C[C@@H](c1ccc2[nH]ncc2c1)N1C[C@@H](C(N)=O)CCC1=O,O=C1CCCCN1Cc1ccc2[nH]ncc2c1,4.180071698767357,test,scaffold,123
A71EV2A-x5747a,9dfe5233d635fe19,C#C[C@@H]1CCCC[C@H]1OC(=O)N1CCC[C@H](C(N)=O)C1,O=C(OC1CCCCC1)N1CCCCC1,4.011869615687259,train,scaffold,123
A71EV2A-x5758a,85831b5a6d59eb4e,CSc1ccc(Br)cc1CC(=O)N1[C@H]2CC[C@H](C(N)=O)[C@@H]1CC2,O=C(Cc1ccccc1)N1[C@@H]2CCC[C@H]1CC2,4.022734028686543,train,scaffold,123
A71EV2A-x5758b,85831b5a6d59eb4e,CSc1ccc(Br)cc1CC(=O)N1[C@H]2CC[C@H](C(N)=O)[C@@H]1CC2,O=C(Cc1ccccc1)N1[C@@H]2CCC[C@H]1CC2,4.022734028686543,train,scaffold,123
A71EV2A-x5766a,a7fb3fc45713dbee,C[C@H]1CC(=O)N(Cc2ccc3cnn(C)c3c2)C[C@H]1C(N)=O,O=C1CCCCN1Cc1ccc2cn[nH]c2c1,4.207870191519494,train,scaffold,123
A71EV2A-x5777a,7575b7cce5bbdb89,C[C@@H]1CC(=O)N(Cc2ccc3cnn(C)c3c2)C[C@H]1C(N)=O,O=C1CCCCN1Cc1ccc2cn[nH]c2c1,4.76433957251824,train,scaffold,123
A71EV2A-x5777b,7575b7cce5bbdb89,C[C@@H]1CC(=O)N(Cc2ccc3cnn(C)c3c2)C[C@H]1C(N)=O,O=C1CCCCN1Cc1ccc2cn[nH]c2c1,4.76433957251824,train,scaffold,123
A71EV2A-x5779a,7dd8d49d222d9026,NC(=O)[C@H]1CCN(C(=O)Cn2cc(Br)cc(Cl)c2=O)C1,O=C(Cn1ccccc1=O)N1CCCC1,4.024899837282849,train,scaffold,123
A71EV2A-x5788a,99659ec4f5e17ebf,CSc1cccc(-n2ccnc2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1ccccc1-n1ccnc1)N1CCCCC1,5.508866053332301,train,scaffold,123
A71EV2A-x5798a,5edc01f31e5f411d,NC(=O)[C@H]1C[C@H]2C[C@H]2N(C(=O)Cc2ccccc2Cl)C1,O=C(Cc1ccccc1)N1CCC[C@H]2C[C@H]21,4.476253533188435,train,scaffold,123
A71EV2A-x5798b,5edc01f31e5f411d,NC(=O)[C@H]1C[C@H]2C[C@H]2N(C(=O)Cc2ccccc2Cl)C1,O=C(Cc1ccccc1)N1CCC[C@H]2C[C@H]21,4.476253533188435,train,scaffold,123
A71EV2A-x5802a,e6b1a17341a242ff,NC(=O)[C@H]1C[C@@H]2C[C@@H]2N(C(=O)Cc2ccccc2Cl)C1,O=C(Cc1ccccc1)N1CCC[C@@H]2C[C@@H]21,4.5796822958876815,train,scaffold,123
A71EV2A-x5802b,e6b1a17341a242ff,NC(=O)[C@H]1C[C@@H]2C[C@@H]2N(C(=O)Cc2ccccc2Cl)C1,O=C(Cc1ccccc1)N1CCC[C@@H]2C[C@@H]21,4.5796822958876815,train,scaffold,123
A71EV2A-x5808a,7b8b62335b9a08ed,CSc1ncnc(N2CC(c3nncn3C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CC(c2nnc[nH]2)C1)N1CCCCC1,6.326170396191348,train,scaffold,123
A71EV2A-x5808b,7b8b62335b9a08ed,CSc1ncnc(N2CC(c3nncn3C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CC(c2nnc[nH]2)C1)N1CCCCC1,6.326170396191348,train,scaffold,123
A71EV2A-x5819a,1a8ca6c056a46e40,CSc1ccc(Br)cc1OC(=O)N1C[C@H](C(N)=O)CC[C@@H]1C,O=C(Oc1ccccc1)N1CCCCC1,4.757850080326607,train,scaffold,123
A71EV2A-x5819b,1a8ca6c056a46e40,CSc1ccc(Br)cc1OC(=O)N1C[C@H](C(N)=O)CC[C@@H]1C,O=C(Oc1ccccc1)N1CCCCC1,4.757850080326607,train,scaffold,123
A71EV2A-x5824a,8e5c7bda06f049b4,NC(=O)[C@H]1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)C1,O=C(Cn1c(=O)sc2ccccc21)N1CCCC1,4.001740661576301,train,scaffold,123
A71EV2A-x5824b,8e5c7bda06f049b4,NC(=O)[C@H]1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)C1,O=C(Cn1c(=O)sc2ccccc21)N1CCCC1,4.001740661576301,train,scaffold,123
A71EV2A-x5830a,29ed5aad4501bbb2,CSc1ccc(Br)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,O=C(Oc1ccccc1)N1CCC[C@@H]2C[C@@H]21,6.134970625328986,train,scaffold,123
A71EV2A-x5833a,a8a0ef1f1710be3a,CSc1ccc(-n2ccnc2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cccc(-n2ccnc2)c1)N1CCCCC1,5.816743356703912,train,scaffold,123
A71EV2A-x5836a,db4fd58a17da6c85,CSc1ccc(-c2cn[nH]c2)cc1CC(=O)N1C[C@@H](C([NH3+])=O)C[C@@H]2C[C@@H]21,O=C(Cc1cccc(-c2cn[nH]c2)c1)N1CCC[C@@H]2C[C@@H]21,6.438312682607372,train,scaffold,123
A71EV2A-x5850a,f097426c90f2fddd,CSc1cccc2c1[C@@H](C(=O)N1CCC[C@H](C(N)=O)C1)CCC2,O=C([C@H]1CCCc2ccccc21)N1CCCCC1,4.913179132164633,train,scaffold,123
A71EV2A-x5854a,e53cbb0ee7f45851,CSc1ccc2ncccc2c1NC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,O=C(Nc1cccc2ncccc12)N1CCC[C@@H]2C[C@@H]21,6.155618588158782,train,scaffold,123
A71EV2A-x5857a,5e4676c833f2a367,CSc1cccc(-c2ccc(C(F)(F)F)o2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1ccccc1-c1ccco1)N1CCCCC1,5.785803993839482,train,scaffold,123
A71EV2A-x5864a,d450ba6305ee704c,CSc1ccc(-c2csc(C(F)F)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cccc(-c2ccsc2)c1)N1CCCCC1,6.104588372500485,train,scaffold,123
A71EV2A-x5868a,e5e149caef564aba,CC(C)[C@@H](c1cc(Cl)cc(Br)c1)N1C[C@@H](C(N)=O)CCC1=O,O=C1CCCCN1Cc1ccccc1,4.564352412519983,train,scaffold,123
A71EV2A-x5877a,ffa1741169b73d83,COc1ncc(-c2ccc(SC)c(CC(=O)N3CCC[C@H](C(N)=O)C3)c2)cc1C#N,O=C(Cc1cccc(-c2cccnc2)c1)N1CCCCC1,5.612933991649193,train,scaffold,123
A71EV2A-x5879a,90a96626ad099c7f,CSc1ccc(-c2cc(C)c(=O)n(C)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cccc(-c2ccc(=O)[nH]c2)c1)N1CCCCC1,6.031014087429405,train,scaffold,123
A71EV2A-x5879b,90a96626ad099c7f,CSc1ccc(-c2cc(C)c(=O)n(C)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cccc(-c2ccc(=O)[nH]c2)c1)N1CCCCC1,6.031014087429405,train,scaffold,123
A71EV2A-x5884a,c9c0213643b6d3ea,CSc1cccc(-c2ccc(C(F)(F)F)cc2C#N)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1ccccc1-c1ccccc1)N1CCCCC1,5.656918950334414,test,scaffold,123
A71EV2A-x5891a,e2eb9a9d1317261f,CSc1ccc(Br)cc1[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CC[C@H](C(N)=O)C1,O=C(Cc1ccccc1)N1CCCC1,4.616253373468555,train,scaffold,123
A71EV2A-x5992a,05b5e5e4a8f56a79,CSc1ccccc1CC(=O)N1C[C@@H](C(N)=O)CC[C@@H]1CO,O=C(Cc1ccccc1)N1CCCCC1,4.599655204790009,test,scaffold,123
A71EV2A-x5992b,05b5e5e4a8f56a79,CSc1ccccc1CC(=O)N1C[C@@H](C(N)=O)CC[C@@H]1CO,O=C(Cc1ccccc1)N1CCCCC1,4.599655204790009,test,scaffold,123
A71EV2A-x5995a,f097426c90f2fddd,CSc1cccc2c1[C@H](C(=O)N1CCC[C@H](C(N)=O)C1)CCC2,O=C([C@@H]1CCCc2ccccc21)N1CCCCC1,4.913179132164633,train,scaffold,123
A71EV2A-x5995b,f097426c90f2fddd,CSc1cccc2c1[C@H](C(=O)N1CCC[C@H](C(N)=O)C1)CCC2,O=C([C@@H]1CCCc2ccccc21)N1CCCCC1,4.913179132164633,train,scaffold,123
A71EV2A-x6021a,2a636f9295542a7f,CNc1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1)N1CCCCC1,5.471985787685622,train,scaffold,123
A71EV2A-x6025a,fda375bf6a065b1e,CSc1ccc(-c2cccc3cnn(C)c23)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cccc(-c2cccc3cn[nH]c23)c1)N1CCCCC1,4.852511447271943,train,scaffold,123
A71EV2A-x6027a,c0fe6642779ff167,C=C(C)c1cccc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1ccccc1)N1CCCCC1,5.435913722030655,test,scaffold,123
A71EV2A-x6028a,0a0f5a9ff303591f,CSc1cccc(-c2cn(C)c(=O)c3ccccc23)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1ccccc1-c1c[nH]c(=O)c2ccccc12)N1CCCCC1,6.086272291520818,train,scaffold,123
A71EV2A-x6032a,a8ee4bbd6299160a,CSc1ccc(-c2cncc(C)c2C)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cccc(-c2cccnc2)c1)N1CCCCC1,5.401951923140469,train,scaffold,123
A71EV2A-x6035a,4c4dd371dcba7bf5,CSc1ccc(-c2cncc3ccccc23)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cccc(-c2cncc3ccccc23)c1)N1CCCCC1,5.484126156288321,validation,scaffold,123
A71EV2A-x6714a,186e800b90c7ee0c,NC(=O)[C@H]1CCC(=O)N(c2cc3cnccc3c(F)c2F)C1,O=C1CCCCN1c1ccc2ccncc2c1,4.801706220928761,train,scaffold,123
A71EV2A-x6726a,e5e40ac7eb2b2170,CSc1ccccc1[C@H](NC(=O)CC1CC1)C(=O)N1CC[C@H](C(N)=O)C1,O=C(CC1CC1)N[C@H](C(=O)N1CCCC1)c1ccccc1,4.287343084176254,train,scaffold,123
A71EV2A-x6730a,2bd3b96effeea6fe,Cc1sc([C@H](C)N2C[C@@H](C(N)=O)CCC2=O)nc1-c1ccco1,O=C1CCCCN1Cc1nc(-c2ccco2)cs1,4.604279969816917,train,scaffold,123
A71EV2A-x6736a,2b00aacaa90ee55d,COc1ncccc1-c1ccc(SC)c(CC(=O)N2CCC[C@H](C(N)=O)C2)c1,O=C(Cc1cccc(-c2cccnc2)c1)N1CCCCC1,5.926316446103106,train,scaffold,123
A71EV2A-x6738a,d597fbaa418280b9,CCC1(CC)CCN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,6.266038858073333,validation,scaffold,123
A71EV2A-x6739a,23ec9a8fb6dd08a0,CSc1ccc(C(=O)N2Cc3nccc(C)c3C2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cccc(C(=O)N2Cc3cccnc3C2)c1)N1CCCCC1,5.732131922180389,train,scaffold,123
A71EV2A-x6746a,1d3d5ed485772259,CSc1ccc(-c2ccncc2)cc1NC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,O=C(Nc1cccc(-c2ccncc2)c1)N1CCC[C@@H]2C[C@@H]21,5.742028204896328,train,scaffold,123
A71EV2A-x6769a,0d402f2d7eec8ef1,CSc1ccc(-c2cc(C#N)ncc2F)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cccc(-c2ccncc2)c1)N1CCCCC1,5.682717212000788,train,scaffold,123
A71EV2A-x6778a,775ef1dac100488d,CSc1ccc(-c2cccnc2C(C)C)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cccc(-c2cccnc2)c1)N1CCCCC1,5.6330261065597185,train,scaffold,123
A71EV2A-x6791a,d5f8d67c5cdd241c,CSc1ccc(-c2ccnc(N(C)C)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cccc(-c2ccncc2)c1)N1CCCCC1,6.212710086334884,train,scaffold,123
A71EV2A-x6802a,054e06deddd06074,CSc1ncnc(N2CCN(c3ccccn3)CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCN(c2ccccn2)CC1)N1CCCCC1,6.486226948852135,train,scaffold,123
A71EV2A-x6808a,b5720d6bb6d2ac94,CSc1ncnc(N2Cc3ccccc3C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1Cc2ccccc2C1)N1CCCCC1,6.006913143117045,train,scaffold,123
A71EV2A-x6816a,ba5422eeacd934ce,CSc1ccccc1[C@@H](NC(=O)Cn1cccn1)C(=O)N1CC[C@H](C(N)=O)C1,O=C(Cn1cccn1)N[C@@H](C(=O)N1CCCC1)c1ccccc1,4.730497044785864,train,scaffold,123
A71EV2A-x6816b,ba5422eeacd934ce,CSc1ccccc1[C@@H](NC(=O)Cn1cccn1)C(=O)N1CC[C@H](C(N)=O)C1,O=C(Cn1cccn1)N[C@@H](C(=O)N1CCCC1)c1ccccc1,4.730497044785864,train,scaffold,123
A71EV2A-x6818a,a8d4a8e1a63687f8,CSc1ccccc1[C@@H](NC(=O)CC(F)(F)F)C(=O)N1CC[C@H](C(N)=O)C1,O=C(Cc1ccccc1)N1CCCC1,4.15694990903351,train,scaffold,123
A71EV2A-x6819a,25a83a3cf8b2c808,CSc1ccccc1[C@@H](NC(=O)Cc1ccccc1)C(=O)N1CC[C@H](C(N)=O)C1,O=C(Cc1ccccc1)N[C@@H](C(=O)N1CCCC1)c1ccccc1,4.505347154054938,train,scaffold,123
A71EV2A-x6821a,ace8df1ae89875b1,CSc1ccccc1[C@@H](NC(=O)CNC(C)=O)C(=O)N1CC[C@H](C(N)=O)C1,O=C(Cc1ccccc1)N1CCCC1,5.199617314652804,train,scaffold,123
A71EV2A-x6827a,0d2488c6b279c5c6,CSc1ccc(C2=CC[NH2+]CC2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cccc(C2=CC[NH2+]CC2)c1)N1CCCCC1,6.359785941635829,train,scaffold,123
A71EV2A-x6832a,a7203ed047c6e3b1,CSc1ncnc(N2CCC[C@@H]2C(N)=O)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,7.714442690992226,validation,scaffold,123
A71EV2A-x6838a,5747d1aa66c9dbe8,CSc1ncnc(N2CCCC2)c1CC(=O)N1C[C@@H](C([NH3+])=O)C[C@@H]2C[C@@H]21,O=C(Cc1cncnc1N1CCCC1)N1CCC[C@@H]2C[C@@H]21,6.5697284843589205,train,scaffold,123
A71EV2A-x6844a,dc299c81767d3f6e,CCOC(=O)N[C@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC,O=C(Cc1ccccc1)N1CCCC1,4.606251898190906,train,scaffold,123
A71EV2A-x6847a,71a6ccbd5ca9eb1a,CSc1ccccc1[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CC[C@H](C(N)=O)C1,O=C(Cc1ccccc1)N1CCCC1,4.621638788259481,train,scaffold,123
A71EV2A-x6851a,71a6ccbd5ca9eb1a,CSc1ccccc1[C@H](NC(=O)OC(C)(C)C)C(=O)N1CC[C@H](C(N)=O)C1,O=C(Cc1ccccc1)N1CCCC1,4.621638788259481,train,scaffold,123
A71EV2A-x6853a,425897d5442f7e47,CCC(=O)N[C@@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC,O=C(Cc1ccccc1)N1CCCC1,4.556507378095548,train,scaffold,123
A71EV2A-x6856a,428144ef1dd1ceb8,CSc1ccccc1[C@@H](NC(=O)Cc1cccnc1)C(=O)N1CC[C@H](C(N)=O)C1,O=C(Cc1cccnc1)N[C@@H](C(=O)N1CCCC1)c1ccccc1,4.6077519100900055,validation,scaffold,123
A71EV2A-x6877a,daaf37abf0816f22,CSc1ccc2ncccc2c1NC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,O=C(Nc1cccc2ncccc12)N1CCC[C@@H]2C[C@@H]21,5.669481598088156,train,scaffold,123
A71EV2A-x6895a,9111d5a2802c8de5,CSc1ncnc(N2CC(CC3CCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CC(CC2CCC2)C1)N1CCCCC1,5.692662147010851,train,scaffold,123
A71EV2A-x6914a,ebb04df4e57085c6,CSc1ncnc(N(C)Cc2nn(C)cc2Cl)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1NCc1cc[nH]n1)N1CCCCC1,7.150528408418002,validation,scaffold,123
A71EV2A-x6920a,2f676bde6a3caadc,CSc1ncnc(N2CC(C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC1)N1CCCCC1,6.526908295764941,train,scaffold,123
A71EV2A-x6925a,301804c693a25e3e,CSc1ccc(-c2cnnn2C)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cccc(-c2cnn[nH]2)c1)N1CCCCC1,5.437915347454481,train,scaffold,123
A71EV2A-x6932a,c7423669caa78167,CSc1ccc(Br)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,O=C(Oc1ccccc1)N1CCC[C@H]2C[C@H]21,6.442779415416162,train,scaffold,123
A71EV2A-x6934a,c1d9a4611434280d,CSc1ccccc1[C@@H](NC(=O)C1CC1)C(=O)N1CC[C@H](C(N)=O)C1,O=C(N[C@@H](C(=O)N1CCCC1)c1ccccc1)C1CC1,4.612020519224207,train,scaffold,123
A71EV2A-x6938a,d74b0717d0289ebe,CSc1cccc(C2=CCCCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1ccccc1C1=CCCCC1)N1CCCCC1,5.358458624958955,train,scaffold,123
A71EV2A-x6945a,a4a4f67d81a1f41b,CCn1nccc1C(=O)N[C@@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC,O=C(N[C@@H](C(=O)N1CCCC1)c1ccccc1)c1ccn[nH]1,4.197688573451602,train,scaffold,123
A71EV2A-x6948a,569d1acc15888391,CSc1ccc(-c2cncc(S(C)(=O)=O)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cccc(-c2cccnc2)c1)N1CCCCC1,5.687762124194347,train,scaffold,123
A71EV2A-x6948b,569d1acc15888391,CSc1ccc(-c2cncc(S(C)(=O)=O)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cccc(-c2cccnc2)c1)N1CCCCC1,5.687762124194347,train,scaffold,123
A71EV2A-x6955a,70bb3329461239ea,CSc1cccc(-c2cc(C(F)(F)F)nn2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1ccccc1-c1ccn[nH]1)N1CCCCC1,5.150667872559956,train,scaffold,123
A71EV2A-x6955b,70bb3329461239ea,CSc1cccc(-c2cc(C(F)(F)F)nn2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1ccccc1-c1ccn[nH]1)N1CCCCC1,5.150667872559956,train,scaffold,123
A71EV2A-x6980a,daaf37abf0816f22,CSc1ccc2ncccc2c1NC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,O=C(Nc1cccc2ncccc12)N1CCC[C@H]2C[C@H]21,5.669481598088156,train,scaffold,123
A71EV2A-x6991a,d7437fc5e7ecee64,CSc1ccccc1[C@@H](NC(=O)C1(C)CCC1)C(=O)N1CC[C@H](C(N)=O)C1,O=C(N[C@@H](C(=O)N1CCCC1)c1ccccc1)C1CCC1,4.6108664765966765,train,scaffold,123
A71EV2A-x7021a,25565e37f9828005,CSc1ccc(C2=CCOCC2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,O=C(Oc1cccc(C2=CCOCC2)c1)N1CCC[C@@H]2C[C@@H]21,6.278226151900541,validation,scaffold,123
A71EV2A-x7002a,7179a0d509d6d64a,CSc1ccc(-c2cnco2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,O=C(Oc1cccc(-c2cnco2)c1)N1CCC[C@H]2C[C@H]21,6.622961397710664,test,scaffold,123
A71EV2A-x7008a,8506ecaf86fef980,CSc1ncnc(N2CCC(N(C)S(C)(=O)=O)CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCCC1)N1CCCCC1,6.512183700381108,validation,scaffold,123
A71EV2A-x7011a,311dca8043fe27c4,CC[C@H]1CCCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,7.302627133357621,validation,scaffold,123
A71EV2A-x7015a,c3de25f5b39522b8,CSc1ncnc(N2CCc3ccccc3CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCc2ccccc2CC1)N1CCCCC1,6.483018872150272,validation,scaffold,123
A71EV2A-x7018a,a8e4c8c2cfd5f709,COC(=O)N1CCCN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)CC1,O=C(Cc1cncnc1N1CCCNCC1)N1CCCCC1,5.745487997043694,train,scaffold,123
A71EV2A-x7024a,4d2474374707e2a7,CSc1ncnc(N2CCC3(CCCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC2(CCCC2)C1)N1CCCCC1,6.462158164196289,train,scaffold,123
A71EV2A-x7025a,59efe919954dd748,CSc1ncnc(N2CC[C@@H](OC(F)F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,6.048106607275539,validation,scaffold,123
