complex_name,compound_group,official_compound_group_id,metadata_smiles,benchmark_smiles,canonical_smiles,scaffold,experimental_pKD,fragment_screen,pb_valid_ref,source_ligand_ref_sdf,source_ligand_ref_sdf_sha256,ligand_pdb,ligand_pdb_sha256,atom_count,heavy_atom_count,formal_charge,maximum_coordinate_difference_angstrom
A71EV2A-x6838a,x6838a,5747d1aa66c9dbe8,CSc1ncnc(N2CCCC2)c1CC(=O)N1C[C@@H](C([NH3+])=O)C[C@@H]2C[C@@H]21,"CSc1ncnc(N2CCCC2)c1CC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21 |&1:18,23,25|",CSc1ncnc(N2CCCC2)c1CC(=O)N1C[C@@H](C([NH3+])=O)C[C@@H]2C[C@@H]21,O=C(Cc1cncnc1N1CCCC1)N1CCC[C@@H]2C[C@@H]21,6.5697284843589205,False,True,structures/x6838a/A71EV2A-x6838a/A71EV2A-x6838a_ligand_ref.sdf,fac903075b029584c664bdc25717be08ebe911c2d1d509c8cc3e17d30c9f7c8f,raw/A71EV2A-x6838a.pdb,251003cd679d00f5c9b6c9bf85c6e7180ccda42334c8d49a21a1b23b08ae0fe9,26,26,1,0.0
A71EV2A-x6844a,x6844a,dc299c81767d3f6e,CCOC(=O)N[C@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC,CCOC(=O)N[C@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC |o1:6|,CCOC(=O)N[C@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC,O=C(Cc1ccccc1)N1CCCC1,4.606251898190906,False,True,structures/x6844a/A71EV2A-x6844a/A71EV2A-x6844a_ligand_ref.sdf,c26de76ce1a22971e7853cce5c21b7c3df1949b71cdb98a9ab6ae7f04558c98e,raw/A71EV2A-x6844a.pdb,49f4edf803c95db536dbee9e86b1b8d26726a28848b19eea448820bb83e71b32,25,25,0,0.0
A71EV2A-x6847a,x6847a,71a6ccbd5ca9eb1a,CSc1ccccc1[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CC[C@H](C(N)=O)C1,CSc1ccccc1[C@H](NC(=O)OC(C)(C)C)C(=O)N1CC[C@H](C(N)=O)C1 |o1:8|,CSc1ccccc1[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CC[C@H](C(N)=O)C1,O=C(Cc1ccccc1)N1CCCC1,4.621638788259481,False,True,structures/x6847a/A71EV2A-x6847a/A71EV2A-x6847a_ligand_ref.sdf,5560b22d57a16e1eda193d0b92c4145138c8f7619f98ae4d66f84e5b4e7a198d,raw/A71EV2A-x6847a.pdb,3be235f4ab261066fa06fe9f896812fbe7939cfab8fe26e52c342ee64b35de58,27,27,0,0.0
A71EV2A-x6851a,x6851a,71a6ccbd5ca9eb1a,CSc1ccccc1[C@H](NC(=O)OC(C)(C)C)C(=O)N1CC[C@H](C(N)=O)C1,CSc1ccccc1[C@H](NC(=O)OC(C)(C)C)C(=O)N1CC[C@H](C(N)=O)C1 |o1:8|,CSc1ccccc1[C@H](NC(=O)OC(C)(C)C)C(=O)N1CC[C@H](C(N)=O)C1,O=C(Cc1ccccc1)N1CCCC1,4.621638788259481,False,True,structures/x6851a/A71EV2A-x6851a/A71EV2A-x6851a_ligand_ref.sdf,964dace65965b22250e767c5d54e2f0ee364f67cd5eef98cbd470754632b1bc4,raw/A71EV2A-x6851a.pdb,497e57e14233160b736011fa62dc9137fcd62b162b29ffb8aee585799fc49a70,27,27,0,0.0
A71EV2A-x6853a,x6853a,425897d5442f7e47,CCC(=O)N[C@@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC,CCC(=O)N[C@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC |&1:5|,CCC(=O)N[C@@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC,O=C(Cc1ccccc1)N1CCCC1,4.556507378095548,False,True,structures/x6853a/A71EV2A-x6853a/A71EV2A-x6853a_ligand_ref.sdf,4822972f63727b4ad4304478bbfcd11e32a74518b81841d4bb3c8f6258d6d3dc,raw/A71EV2A-x6853a.pdb,c4e46aa009bb357899de285f1af6bc4a06b3caafc62dc05f08526256a6916b82,24,24,0,0.0
A71EV2A-x6856a,x6856a,428144ef1dd1ceb8,CSc1ccccc1[C@@H](NC(=O)Cc1cccnc1)C(=O)N1CC[C@H](C(N)=O)C1,CSc1ccccc1[C@H](NC(=O)Cc1cccnc1)C(=O)N1CC[C@H](C(N)=O)C1 |&1:8|,CSc1ccccc1[C@@H](NC(=O)Cc1cccnc1)C(=O)N1CC[C@H](C(N)=O)C1,O=C(Cc1cccnc1)N[C@@H](C(=O)N1CCCC1)c1ccccc1,4.6077519100900055,False,True,structures/x6856a/A71EV2A-x6856a/A71EV2A-x6856a_ligand_ref.sdf,994a74d57745bcfa8e0017c4a12403e0f759df5c3318306d015d762189e75792,raw/A71EV2A-x6856a.pdb,1cf5e9a03e5101d7ab84b1587c0f80146587da49055a40338e3f7568c61f828d,29,29,0,0.0
A71EV2A-x6877a,x5854a_x6877a,daaf37abf0816f22,CSc1ccc2ncccc2c1NC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,"CSc1ccc2ncccc2c1NC(=O)N1C[C@H](C(N)=O)C[C@@H]2C[C@@H]21 |o1:17,22,24|",CSc1ccc2ncccc2c1NC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,O=C(Nc1cccc2ncccc12)N1CCC[C@@H]2C[C@@H]21,5.669481598088156,False,True,structures/x5854a_x6877a/A71EV2A-x6877a/A71EV2A-x6877a_ligand_ref.sdf,8d692632d4f3b44f1c077463dfa83d5f0a9edd90a3e9fed320c8fb43ceea571a,raw/A71EV2A-x6877a.pdb,c1c5f29f24f2697d3bef1e483416272ca7c74ec288f624009066bd88241faf7a,25,25,0,0.0
A71EV2A-x6895a,x6895a,9111d5a2802c8de5,CSc1ncnc(N2CC(CC3CCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,CSc1ncnc(N2CC(CC3CCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:24|,CSc1ncnc(N2CC(CC3CCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CC(CC2CCC2)C1)N1CCCCC1,5.692662147010851,False,True,structures/x6895a/A71EV2A-x6895a/A71EV2A-x6895a_ligand_ref.sdf,c303e0a049c1157781c87cb3d2336347b0b29b8657ecee7814576a3516d13397,raw/A71EV2A-x6895a.pdb,ab046baf1309a81c9a560a7c54fb91ef64833cf6dc2ba2d06ab9b79bf9b81076,29,29,0,0.0
A71EV2A-x6914a,x6914a,ebb04df4e57085c6,CSc1ncnc(N(C)Cc2nn(C)cc2Cl)c1CC(=O)N1CCC[C@H](C(N)=O)C1,CSc1ncnc(N(C)Cc2nn(C)cc2Cl)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:25|,CSc1ncnc(N(C)Cc2nn(C)cc2Cl)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1NCc1cc[nH]n1)N1CCCCC1,7.150528408418002,False,True,structures/x6914a/A71EV2A-x6914a/A71EV2A-x6914a_ligand_ref.sdf,ff9d7eb9aa0c9c754a41ffc7938269fa8fc4d46ec2725f7ae77a538769359488,raw/A71EV2A-x6914a.pdb,134fe9237d488abc83ff0848c77e53b4dcd17fca8ff843fa8ccbde564d366446,30,30,0,0.0
A71EV2A-x6920a,x6920a,2f676bde6a3caadc,CSc1ncnc(N2CC(C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,CSc1ncnc(N2CC(C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:20|,CSc1ncnc(N2CC(C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC1)N1CCCCC1,6.526908295764941,False,True,structures/x6920a/A71EV2A-x6920a/A71EV2A-x6920a_ligand_ref.sdf,ba6058976d1109984884651bad9a80e05a9b86399c9195a94ee9509448d8bcdf,raw/A71EV2A-x6920a.pdb,b074778da8aabf5355e9fa6a42873d90d623c7914c434a3b2b09c01b2345eb2d,25,25,0,0.0
A71EV2A-x6925a,x6925a,301804c693a25e3e,CSc1ccc(-c2cnnn2C)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,CSc1ccc(-c2cnnn2C)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:21|,CSc1ccc(-c2cnnn2C)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cccc(-c2cnn[nH]2)c1)N1CCCCC1,5.437915347454481,False,True,structures/x6925a/A71EV2A-x6925a/A71EV2A-x6925a_ligand_ref.sdf,31bf2bc03245905d7ad25681a6cb8a74ece698df1b6f70ba7e057ae3cacdd82c,raw/A71EV2A-x6925a.pdb,563803c4df082c8736cbdf3ca385a0a9577742d18e332bf4b21fc6eb2bc5b445,26,26,0,0.0
A71EV2A-x6932a,x6932a,c7423669caa78167,CSc1ccc(Br)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,"CSc1ccc(Br)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21 |&1:14,19,21|",CSc1ccc(Br)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,O=C(Oc1ccccc1)N1CCC[C@H]2C[C@H]21,6.442779415416162,False,True,structures/x6932a/A71EV2A-x6932a/A71EV2A-x6932a_ligand_ref.sdf,da125e0ccafdf2fecdecf6a2c0d3db025fa279455fe8bdfff97b200b5c313d8c,raw/A71EV2A-x6932a.pdb,194cafeb6cee097bf3d9a97b22199a4226889b448e9ba85122300294126e18eb,22,22,0,0.0
A71EV2A-x6934a,x6934a,c1d9a4611434280d,CSc1ccccc1[C@@H](NC(=O)C1CC1)C(=O)N1CC[C@H](C(N)=O)C1,CSc1ccccc1[C@H](NC(=O)C1CC1)C(=O)N1CC[C@H](C(N)=O)C1 |&1:8|,CSc1ccccc1[C@@H](NC(=O)C1CC1)C(=O)N1CC[C@H](C(N)=O)C1,O=C(N[C@@H](C(=O)N1CCCC1)c1ccccc1)C1CC1,4.612020519224207,False,True,structures/x6934a/A71EV2A-x6934a/A71EV2A-x6934a_ligand_ref.sdf,ec07af0a0c0ec6126951fd2e18aa11c3241fc8408178d1e6892acd78f6362adb,raw/A71EV2A-x6934a.pdb,09748bd9003d4d93f8afb868213241fe4ff4cec193019a4ab10c5392d0c1f5af,25,25,0,0.0
A71EV2A-x6938a,x6938a,d74b0717d0289ebe,CSc1cccc(C2=CCCCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,CSc1cccc(C2=CCCCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:21|,CSc1cccc(C2=CCCCC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1ccccc1C1=CCCCC1)N1CCCCC1,5.358458624958955,False,True,structures/x6938a/A71EV2A-x6938a/A71EV2A-x6938a_ligand_ref.sdf,bf9b64dd8b9bcf7927cab207bde7460b846cd5b04f5c83f7788a74e60cc85ddf,raw/A71EV2A-x6938a.pdb,1af4d5f32cd78c9a98fd5f51edbf2e5f6f9f7c94bc1e3d4df9f36fff6bc3845f,26,26,0,0.0
A71EV2A-x6945a,x6945a,a4a4f67d81a1f41b,CCn1nccc1C(=O)N[C@@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC,CCn1nccc1C(=O)N[C@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC |&1:10|,CCn1nccc1C(=O)N[C@@H](C(=O)N1CC[C@H](C(N)=O)C1)c1ccccc1SC,O=C(N[C@@H](C(=O)N1CCCC1)c1ccccc1)c1ccn[nH]1,4.197688573451602,False,True,structures/x6945a/A71EV2A-x6945a/A71EV2A-x6945a_ligand_ref.sdf,aeea925987deeeda7cc250cf7f7c7d3fd69e88869677d27f56518c704f20c8eb,raw/A71EV2A-x6945a.pdb,5989a431884419370206ddc30df21326ef9d17cb498be77523b1974ea7cc5783,29,29,0,0.0
A71EV2A-x6948a,x6948a_x6948b,569d1acc15888391,CSc1ccc(-c2cncc(S(C)(=O)=O)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,CSc1ccc(-c2cncc(S(C)(=O)=O)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:25|,CSc1ccc(-c2cncc(S(C)(=O)=O)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cccc(-c2cccnc2)c1)N1CCCCC1,5.687762124194347,False,True,structures/x6948a_x6948b/A71EV2A-x6948a/A71EV2A-x6948a_ligand_ref.sdf,3a6ffa2c1256edc3473556e0a2460cb4637c3f43abf76f8811677eca16736ccc,raw/A71EV2A-x6948a.pdb,6b663d52b65c514c57ee4bb2987c757abe950d1cd18ae0c21cd46cda3b8ff953,30,30,0,0.0
A71EV2A-x6948b,x6948a_x6948b,569d1acc15888391,CSc1ccc(-c2cncc(S(C)(=O)=O)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,CSc1ccc(-c2cncc(S(C)(=O)=O)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:25|,CSc1ccc(-c2cncc(S(C)(=O)=O)c2)cc1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cccc(-c2cccnc2)c1)N1CCCCC1,5.687762124194347,False,True,structures/x6948a_x6948b/A71EV2A-x6948b/A71EV2A-x6948b_ligand_ref.sdf,ee12d99e9edbffbe54a708463b028936890b71e386e03f0d9fea1deee39e021b,raw/A71EV2A-x6948b.pdb,f8dd01ceb9819ff80940fa30884427c6389dc1a6447963abe714f063c2844e19,30,30,0,0.0
A71EV2A-x6955a,x6955a_x6955b,70bb3329461239ea,CSc1cccc(-c2cc(C(F)(F)F)nn2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,CSc1cccc(-c2cc(C(F)(F)F)nn2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:25|,CSc1cccc(-c2cc(C(F)(F)F)nn2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1ccccc1-c1ccn[nH]1)N1CCCCC1,5.150667872559956,False,True,structures/x6955a_x6955b/A71EV2A-x6955a/A71EV2A-x6955a_ligand_ref.sdf,a0d59dd9df1e959ffe59cf9fc500635a397b0a2c6f33a9a1ab8b0f6844345820,raw/A71EV2A-x6955a.pdb,86fdf365e43f8d972dd6784e97475aca5e9afe4029aac954738485831fd83597,30,30,0,0.0
A71EV2A-x6955b,x6955a_x6955b,70bb3329461239ea,CSc1cccc(-c2cc(C(F)(F)F)nn2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,CSc1cccc(-c2cc(C(F)(F)F)nn2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:25|,CSc1cccc(-c2cc(C(F)(F)F)nn2C)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1ccccc1-c1ccn[nH]1)N1CCCCC1,5.150667872559956,False,True,structures/x6955a_x6955b/A71EV2A-x6955b/A71EV2A-x6955b_ligand_ref.sdf,7c900ddd10bb1ad6c8996268134bf445419c07f058ba3e8f4cb4f9bb86c438cc,raw/A71EV2A-x6955b.pdb,021017cd108684587e89b6b467a46af7304dc54f80be3780512c0849850c4d36,30,30,0,0.0
A71EV2A-x6980a,x6980a,daaf37abf0816f22,CSc1ccc2ncccc2c1NC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,"CSc1ccc2ncccc2c1NC(=O)N1C[C@H](C(N)=O)C[C@@H]2C[C@@H]21 |o1:17,22,24|",CSc1ccc2ncccc2c1NC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,O=C(Nc1cccc2ncccc12)N1CCC[C@H]2C[C@H]21,5.669481598088156,False,True,structures/x6980a/A71EV2A-x6980a/A71EV2A-x6980a_ligand_ref.sdf,2dc2ea3e1354a53ce45b3613eef94f0743113253edace05f52f1632e605fb125,raw/A71EV2A-x6980a.pdb,6ba1e4809c6fcd41e76de719f3509062a6a8511b85b5d142eb6ea3e9b956d382,25,25,0,0.0
A71EV2A-x6991a,x6991a,d7437fc5e7ecee64,CSc1ccccc1[C@@H](NC(=O)C1(C)CCC1)C(=O)N1CC[C@H](C(N)=O)C1,CSc1ccccc1[C@H](NC(=O)C1(C)CCC1)C(=O)N1CC[C@H](C(N)=O)C1 |&1:8|,CSc1ccccc1[C@@H](NC(=O)C1(C)CCC1)C(=O)N1CC[C@H](C(N)=O)C1,O=C(N[C@@H](C(=O)N1CCCC1)c1ccccc1)C1CCC1,4.6108664765966765,False,True,structures/x6991a/A71EV2A-x6991a/A71EV2A-x6991a_ligand_ref.sdf,79f3e9a564376edda8df42a25537dced4d2f986b547a6050e1a0f86205507010,raw/A71EV2A-x6991a.pdb,f22a57c7f6c669b4edfe5d98c3e24cac8a0406a9466bd3d0d2d37c11f2adc55b,27,27,0,0.0
A71EV2A-x7021a,x7021a,25565e37f9828005,CSc1ccc(C2=CCOCC2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,"CSc1ccc(C2=CCOCC2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21 |&1:19,24,26|",CSc1ccc(C2=CCOCC2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@@H]2C[C@@H]21,O=C(Oc1cccc(C2=CCOCC2)c1)N1CCC[C@@H]2C[C@@H]21,6.278226151900541,False,True,structures/x7021a/A71EV2A-x7021a/A71EV2A-x7021a_ligand_ref.sdf,087886acf8641766f399cf681a3bd59fd5ecd0d091b23aad9c2d2f74e0b9832b,raw/A71EV2A-x7021a.pdb,7a01dd9de4ae0916c843d311e68bd105b77fc46e3a9952a963ccaabc8b67d172,27,27,0,0.0
A71EV2A-x7002a,x7002a,7179a0d509d6d64a,CSc1ccc(-c2cnco2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,"CSc1ccc(-c2cnco2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21 |&1:18,23,25|",CSc1ccc(-c2cnco2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@H]2C[C@H]21,O=C(Oc1cccc(-c2cnco2)c1)N1CCC[C@H]2C[C@H]21,6.622961397710664,False,True,structures/x7002a/A71EV2A-x7002a/A71EV2A-x7002a_ligand_ref.sdf,10279c39dcbfaea4baafc9881e1ba21120ded01480efce4a30e611f947deb0ae,raw/A71EV2A-x7002a.pdb,dd39f1154de492bbfb7210f6bdd411347a92d5f6009306dcf6083db4195e0d58,26,26,0,0.0
A71EV2A-x7008a,x7008a,8506ecaf86fef980,CSc1ncnc(N2CCC(N(C)S(C)(=O)=O)CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,CSc1ncnc(N2CCC(N(C)S(C)(=O)=O)CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:27|,CSc1ncnc(N2CCC(N(C)S(C)(=O)=O)CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCCC1)N1CCCCC1,6.512183700381108,False,True,structures/x7008a/A71EV2A-x7008a/A71EV2A-x7008a_ligand_ref.sdf,b17a9bfc3b395e402dfe56a1667ed76bb63b9871475858e89b0021cf8ce7bd8e,raw/A71EV2A-x7008a.pdb,340ed77ef43d17e4050bd90cb9d99c7a73d336f98aa54ca04c02fe5c488d1cab,32,32,0,0.0
A71EV2A-x7011a,x7011a,311dca8043fe27c4,CC[C@H]1CCCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,"CC[C@H]1CCCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:2,22|",CC[C@H]1CCCN1c1ncnc(SC)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,7.302627133357621,False,True,structures/x7011a/A71EV2A-x7011a/A71EV2A-x7011a_ligand_ref.sdf,27f378a4e82f198cdd80da265fa3499148bc506015ae0fbd656903c9e388694c,raw/A71EV2A-x7011a.pdb,3889e562660651a9037d1502bd1a3101ae8df688ab8dde63d67c64934451beb9,27,27,0,0.0
A71EV2A-x7015a,x7015a,c3de25f5b39522b8,CSc1ncnc(N2CCc3ccccc3CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,CSc1ncnc(N2CCc3ccccc3CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:26|,CSc1ncnc(N2CCc3ccccc3CC2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCc2ccccc2CC1)N1CCCCC1,6.483018872150272,False,True,structures/x7015a/A71EV2A-x7015a/A71EV2A-x7015a_ligand_ref.sdf,7f5318edfd8ff9b3360141fa998214aee256b76c797adbe2eda3426dc8cfe149,raw/A71EV2A-x7015a.pdb,cc0156d0c1b77eaeed7323259592cd497084670aef8f049d4b28c7a3093925d2,31,31,0,0.0
A71EV2A-x7018a,x7018a,a8e4c8c2cfd5f709,COC(=O)N1CCCN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)CC1,COC(=O)N1CCCN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)CC1 |a:24|,COC(=O)N1CCCN(c2ncnc(SC)c2CC(=O)N2CCC[C@H](C(N)=O)C2)CC1,O=C(Cc1cncnc1N1CCCNCC1)N1CCCCC1,5.745487997043694,False,True,structures/x7018a/A71EV2A-x7018a/A71EV2A-x7018a_ligand_ref.sdf,6ef1bf88e32fb8afaaea22ee4f943245f05cf4f3832245a10b42356b7563ec4f,raw/A71EV2A-x7018a.pdb,64a0fb92e54703ab4f7992d8197bbd500cc2ab77a62b2eee63b0aac76493c15d,31,31,0,0.0
A71EV2A-x7024a,x7024a,4d2474374707e2a7,CSc1ncnc(N2CCC3(CCCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,CSc1ncnc(N2CCC3(CCCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:24|,CSc1ncnc(N2CCC3(CCCC3)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCC2(CCCC2)C1)N1CCCCC1,6.462158164196289,False,True,structures/x7024a/A71EV2A-x7024a/A71EV2A-x7024a_ligand_ref.sdf,1215faeefe521fb5592f5b6820c6fdbae28befde01700750cfb5032267795fd4,raw/A71EV2A-x7024a.pdb,0463c3e81ec5b7bf387d4a543e80dbfe155e32c156761f2b9ee4035eb508c0d4,29,29,0,0.0
A71EV2A-x7025a,x7025a,59efe919954dd748,CSc1ncnc(N2CC[C@@H](OC(F)F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,"CSc1ncnc(N2CC[C@@H](OC(F)F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:10,24|",CSc1ncnc(N2CC[C@@H](OC(F)F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,6.048106607275539,False,True,structures/x7025a/A71EV2A-x7025a/A71EV2A-x7025a_ligand_ref.sdf,65ed4dd3acd1d8cccb558554a3a9b2dc85caf753badcbf103d086cb473426c24,raw/A71EV2A-x7025a.pdb,bda22d1c7f8da3ac4361fec8cb1a8fe9a6f3ea1551ac30b3ab4bbcbffe33831c,29,29,0,0.0
A71EV2A-x7026a,x7026a_x7026b,4cfaeaffa0aa5789,CSc1ncnc(N2CC[C@H](C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,"CSc1ncnc(N2CC[C@H](C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:10,21|",CSc1ncnc(N2CC[C@H](C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,6.293489458676176,False,True,structures/x7026a_x7026b/A71EV2A-x7026a/A71EV2A-x7026a_ligand_ref.sdf,475af3b124db3593093108c22011e2e41ef3e4d8b1efb9ca0085f932b3609cc6,raw/A71EV2A-x7026a.pdb,b5856ea8190e843ed95fe209621a4c7d0d6b1a5ff53da4f40241edc66ecb032c,26,26,0,0.0
A71EV2A-x7026b,x7026a_x7026b,4cfaeaffa0aa5789,CSc1ncnc(N2CC[C@H](C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,"CSc1ncnc(N2CC[C@H](C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:10,21|",CSc1ncnc(N2CC[C@H](C)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,6.293489458676176,False,True,structures/x7026a_x7026b/A71EV2A-x7026b/A71EV2A-x7026b_ligand_ref.sdf,0c5e5aa6b349283a14f9e353245ff3eecf328564288d50f7afc571d549bab9e5,raw/A71EV2A-x7026b.pdb,58ed57179496a49f322d65fa852284d2abedcc65d3838171dc51f093c617269a,26,26,0,0.0
A71EV2A-x7031a,x7031a,1483221eee1ba14a,CSc1ncnc(N2CC[C@H](OC(F)F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,"CSc1ncnc(N2CC[C@H](OC(F)F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:10,24|",CSc1ncnc(N2CC[C@H](OC(F)F)C2)c1CC(=O)N1CCC[C@H](C(N)=O)C1,O=C(Cc1cncnc1N1CCCC1)N1CCCCC1,6.925751444530095,False,True,structures/x7031a/A71EV2A-x7031a/A71EV2A-x7031a_ligand_ref.sdf,909996c8f0a38ab1188eeccc0522a465eb710922fd1cabb9cad10fc218bd2f10,raw/A71EV2A-x7031a.pdb,c6c10fca69673765ff9e8066da350607be712849fbfa621eef95b9ca1e84ef37,29,29,0,0.0
A71EV2A-x7032a,x7032a,0f51de79fe67908e,CSc1ccc(-c2cccnc2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,"CSc1ccc(-c2cccnc2)cc1OC(=O)N1C[C@H](C(N)=O)C[C@@H]2C[C@@H]21 |&1:19,24,26|",CSc1ccc(-c2cccnc2)cc1OC(=O)N1C[C@@H](C(N)=O)C[C@H]2C[C@H]21,O=C(Oc1cccc(-c2cccnc2)c1)N1CCC[C@H]2C[C@H]21,6.025403843721281,False,True,structures/x7032a/A71EV2A-x7032a/A71EV2A-x7032a_ligand_ref.sdf,baf3b7d4a66022f2d829bafcf29bcab6f55940bcea83013230c32ab82e2140a0,raw/A71EV2A-x7032a.pdb,9ad6ad790025a9e4dae2a0e6e68f67c89fde22c46a98ae0b7989f5b23efa13a1,27,27,0,0.0
A71EV2A-x7035a,x7035a,e65c81a59149f81b,CSc1ccccc1[C@@H](NC(=O)C(C)C)C(=O)N1CC[C@H](C(N)=O)C1,CSc1ccccc1[C@H](NC(=O)C(C)C)C(=O)N1CC[C@H](C(N)=O)C1 |&1:8|,CSc1ccccc1[C@@H](NC(=O)C(C)C)C(=O)N1CC[C@H](C(N)=O)C1,O=C(Cc1ccccc1)N1CCCC1,4.616633749466019,False,True,structures/x7035a/A71EV2A-x7035a/A71EV2A-x7035a_ligand_ref.sdf,c92823b7f11e12805480b7b3d8f4a66b122274fce55238afbcb3c02097557979,raw/A71EV2A-x7035a.pdb,05e8fb414416abeb6a0c90bc844d174483bf7ac43e6b196c5d5ad0f3335a6eb5,25,25,0,0.0
